id,semantic_groups,preflabel,synonyms,description,name
HGNC:15630,GENE,TCERG1,CA150|TAF2S|Urn1,"This gene encodes a nuclear protein that regulates transcriptional elongation and pre-mRNA splicing. The encoded protein interacts with the hyperphosphorylated C-terminal domain of RNA polymerase II via multiple FF domains, and with the pre-mRNA splicing factor SF1 via a WW domain. Alternative splicing results in multiple transcripts variants encoding different isoforms. [provided by RefSeq, Jul 2008].",transcription elongation regulator 1
ENSEMBL:ENSPTRG00000049885,ORTH,ENSEMBL:ENSPTRG00000049885,NA,NA,ENSEMBL:ENSPTRG00000049885
MONARCH:APO_0000149APO_0000005,GENO,protein/peptide accumulation:absent,NA,NA,protein/peptide accumulation:absent
FBcv:0000364,DISO,sterile,NA,NA,sterile
ENSEMBL:ENSPTRG00000044817,ORTH,ENSEMBL:ENSPTRG00000044817,NA,NA,ENSEMBL:ENSPTRG00000044817
HP:0001541,DISO,Ascites,NA,NA,Ascites
SGD:S000006314,ORTH,RPC40,NA,NA,RPC40
MONARCH:APO_0000149APO_0000003,GENO,protein/peptide accumulation:decreased,NA,NA,protein/peptide accumulation:decreased
ENSEMBL:ENSSSCG00000010831,ORTH,ENSEMBL:ENSSSCG00000010831,NA,NA,ENSEMBL:ENSSSCG00000010831
PomBase:SPBC1685.01,GENO,pmp1,NA,NA,pmp1
ENSEMBL:ENSFCAG00000027704,ORTH,ENSEMBL:ENSFCAG00000027704,NA,NA,ENSEMBL:ENSFCAG00000027704
ENSEMBL:ENSMMUG00000021055,ORTH,ENSEMBL:ENSMMUG00000021055,NA,NA,ENSEMBL:ENSMMUG00000021055
ENSEMBL:ENSECAG00000024535,ORTH,ENSEMBL:ENSECAG00000024535,NA,NA,ENSEMBL:ENSECAG00000024535
WBPhenotype:0000900,DISO,germ cell morphology variant,NA,NA,germ cell morphology variant
MP:0013219,DISO,abnormal substantia nigra pars compacta morphology,NA,NA,abnormal substantia nigra pars compacta morphology
ENSEMBL:ENSMODG00000015317,ORTH,ENSEMBL:ENSMODG00000015317,NA,NA,ENSEMBL:ENSMODG00000015317
WBPhenotype:0001977,DISO,germ cell partition morphology variant,NA,NA,germ cell partition morphology variant
ENSEMBL:ENSGALG00000053517,ORTH,ENSEMBL:ENSGALG00000053517,NA,NA,ENSEMBL:ENSGALG00000053517
ENSEMBL:ENSACAG00000010843,ORTH,ENSEMBL:ENSACAG00000010843,NA,NA,ENSEMBL:ENSACAG00000010843
ENSEMBL:ENSOANG00000046146,ORTH,ENSEMBL:ENSOANG00000046146,NA,NA,ENSEMBL:ENSOANG00000046146
ENSEMBL:ENSMMUG00000009426,ORTH,ENSEMBL:ENSMMUG00000009426,NA,NA,ENSEMBL:ENSMMUG00000009426
ENSEMBL:ENSECAG00000016216,ORTH,ENSEMBL:ENSECAG00000016216,NA,NA,ENSEMBL:ENSECAG00000016216
WormBase:WBGene00016984,ORTH,npr-8,NA,NA,npr-8
WBPhenotype:0002292,DISO,body posture amplitude decreased,NA,NA,body posture amplitude decreased
HP:0000164,DISO,Abnormality of the dentition,NA,NA,Abnormality of the dentition
HGNC:11343,GENE,ST13,AAG2|FAM10A1|FAM10A4|HIP|HOP|HSPABP|HSPABP1|P48|PRO0786|SNC6,"The protein encoded by this gene is an adaptor protein that mediates the association of the heat shock proteins HSP70 and HSP90. This protein has been shown to be involved in the assembly process of glucocorticoid receptor, which requires the assistance of multiple molecular chaperones. The expression of this gene is reported to be downregulated in colorectal carcinoma tissue suggesting that it is a candidate tumor suppressor gene. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jun 2013].",ST13 Hsp70 interacting protein
SGD:S000000373,ORTH,SSE2,NA,NA,SSE2
MP:0009339,DISO,decreased splenocyte number,NA,NA,decreased splenocyte number
WBPhenotype:0001511,DISO,linker cell migration variant,NA,NA,linker cell migration variant
RGD:1564259,ORTH,Adgb,NA,NA,Adgb
FBcv:0000377,DISO,female fertile,NA,NA,female fertile
PomBase:SPBC16A3.15c,GENO,nda2,NA,NA,nda2
FBcv:0000376,DISO,male fertile,NA,NA,male fertile
FlyBase:FBgn0265464,ORTH,Traf6,NA,NA,Traf6
dictyBase:DDB_G0290883,GENO,DDB_G0290883,NA,NA,DDB_G0290883
ENSEMBL:ENSPTRG00000039806,ORTH,ENSEMBL:ENSPTRG00000039806,NA,NA,ENSEMBL:ENSPTRG00000039806
MGI:1098550,ORTH,Ficd,NA,NA,Ficd
MGI:1201674,ORTH,Smad3,NA,NA,Smad3
MONARCH:APO_0000201APO_0000003,GENO,acid pH resistance:decreased,NA,NA,acid pH resistance:decreased
HP:0000739,DISO,Anxiety,NA,NA,Anxiety
ENSEMBL:ENSSSCG00025021718,ORTH,ENSEMBL:ENSSSCG00025021718,NA,NA,ENSEMBL:ENSSSCG00025021718
EFO:0004875,GENO,mathematical ability,NA,NA,mathematical ability
ENSEMBL:ENSBTAG00000003758,ORTH,TKT,MIG20a|NTRKR3|TKT|TYRO10|WRCN,"This gene encodes a member of the discoidin domain receptor subclass of the receptor tyrosine kinase (RTKs) protein family. RTKs play a key role in the communication of cells with their microenvironment. The encoded protein is a collagen-induced receptor that activates signal transduction pathways involved in cell adhesion, proliferation, and extracellular matrix remodeling. This protein is expressed in numerous cell types and may alos be involved in wound repair and regulate tumor growth and invasiveness. Mutations in this gene are the cause of short limb-hand type spondylometaepiphyseal dysplasia. [provided by RefSeq, Aug 2017].",discoidin domain receptor tyrosine kinase 2
MGI:3851446,ORTH,Tg(Camk2a-tTA)1Mmay; Tg(tetO-HTT*94Q/-lacZ)1Rhn [involves: C57BL/6 * CBA],NA,NA,Tg(Camk2a-tTA)1Mmay; Tg(tetO-HTT*94Q/-lacZ)1Rhn [involves: C57BL/6 * CBA]
GO:0005776,PHYS,autophagosome,NA,NA,autophagosome
HGNC:5126,GENE,HOXC4,HOX3|HOX3E|cp19,"This gene belongs to the homeobox family of genes. The homeobox genes encode a highly conserved family of transcription factors that play an important role in morphogenesis in all multicellular organisms. Mammals possess four similar homeobox gene clusters, HOXA, HOXB, HOXC and HOXD, which are located on different chromosomes and consist of 9 to 11 genes arranged in tandem. This gene, HOXC4, is one of several homeobox HOXC genes located in a cluster on chromosome 12. Three genes, HOXC5, HOXC4 and HOXC6, share a 5' non-coding exon. Transcripts may include the shared exon spliced to the gene-specific exons, or they may include only the gene-specific exons. Two alternatively spliced variants that encode the same protein have been described for HOXC4. Transcript variant one includes the shared exon, and transcript variant two includes only gene-specific exons. [provided by RefSeq, Jul 2008].",homeobox C4
UBERON:0004993,ANAT,mucosa of sigmoid colon,NA,NA,mucosa of sigmoid colon
MP:0001935,DISO,decreased litter size,NA,NA,decreased litter size
SGD:S000004798,ORTH,HSC82,NA,NA,HSC82
ENSEMBL:ENSSSCG00000029174,ORTH,ENSEMBL:ENSSSCG00000029174,NA,NA,ENSEMBL:ENSSSCG00000029174
APO:0000112,DISO,inviable,NA,NA,inviable
HP:0009623,DISO,Proximal placement of thumb,NA,NA,Proximal placement of thumb
ZFIN:ZDB-GENE-030131-9034,ORTH,rpl4,NA,NA,rpl4
ENSEMBL:ENSFCAG00000013525,ORTH,ENSEMBL:ENSFCAG00000013525,NA,NA,ENSEMBL:ENSFCAG00000013525
ENSEMBL:ENSOANG00000008945,ORTH,ENSEMBL:ENSOANG00000008945,NA,NA,ENSEMBL:ENSOANG00000008945
ZFIN:ZDB-GENE-120409-2,ORTH,gemin7,NA,NA,gemin7
ENSEMBL:ENSOANG00000003698,ORTH,ENSEMBL:ENSOANG00000003698,NA,NA,ENSEMBL:ENSOANG00000003698
ENSEMBL:ENSMODG00000006206,ORTH,ENSEMBL:ENSMODG00000006206,NA,NA,ENSEMBL:ENSMODG00000006206
ENSEMBL:ENSCAFG00000006813,ORTH,TRAF6,MGC:3310|RNF85,"The protein encoded by this gene is a member of the TNF receptor associated factor (TRAF) protein family. TRAF proteins are associated with, and mediate signal transduction from, members of the TNF receptor superfamily. This protein has an amino terminal RING domain which is followed by four zinc-finger motifs, a central coiled-coil region and a highly conserved carboxyl terminal domain, known as the TRAF-C domain and mediates signaling from members of the TNF receptor superfamily as well as the Toll/IL-1 family. Signals from receptors such as CD40, TNFSF11/RANCE and IL-1 have been shown to be mediated by this protein. This protein also interacts with various protein kinases including IRAK1/IRAK, SRC and PKCzeta, which provides a link between distinct signaling pathways. This protein functions as a signal transducer in the NF-kappaB pathway that activates IkappaB kinase (IKK) in response to proinflammatory cytokines. The interaction of this protein with UBE2N/UBC13, and UBE2V1/UEV1A, which are ubiquitin conjugating enzymes catalyzing the formation of polyubiquitin chains, has been found to be required for IKK activation by this protein. This protein also interacts with the transforming growth factor (TGF) beta receptor complex and is required for Smad-independent activation of the JNK and p38 kinases. The protein encoded by this gene is a key molecule in antiviral innate and antigen-specific immune responses. [provided by RefSeq, Nov 2021].",TNF receptor associated factor 6
MP:0009538,DISO,abnormal synapse morphology,NA,NA,abnormal synapse morphology
ZFIN:ZDB-GENE-040426-1480,ORTH,psmd2,NA,NA,psmd2
ZP:0006389,DISO,"retinal outer nuclear layer absent, abnormal",NA,NA,"retinal outer nuclear layer absent, abnormal"
ENSEMBL:ENSPTRG00000021368,ORTH,ENSEMBL:ENSPTRG00000021368,NA,NA,ENSEMBL:ENSPTRG00000021368
RGD:1304800,ORTH,Gga2,NA,NA,Gga2
ENSEMBL:ENSFCAG00000003249,ORTH,ENSEMBL:ENSFCAG00000003249,NA,NA,ENSEMBL:ENSFCAG00000003249
HGNC:22398,GENE,CCDC126,NA,"Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]",coiled-coil domain containing 126
ENSEMBL:ENSGALG00000012159,ORTH,ENSEMBL:ENSGALG00000012159,NA,NA,ENSEMBL:ENSGALG00000012159
ENSEMBL:ENSMMUG00000016670,ORTH,ENSEMBL:ENSMMUG00000016670,NA,NA,ENSEMBL:ENSMMUG00000016670
MP:0011703,DISO,increased fibroblast proliferation,NA,NA,increased fibroblast proliferation
MP:0002023,DISO,increased B cell derived lymphoma incidence,NA,NA,increased B cell derived lymphoma incidence
Coriell:GM06566,GENO,NIGMS-GM06566,NA,NA,NIGMS-GM06566
SGD:S000006044,ORTH,RNY1,NA,NA,RNY1
dictyBase:DDB_G0277803,GENO,rpl4,NA,NA,rpl4
ENSEMBL:ENSACAG00000011520,ORTH,ENSEMBL:ENSACAG00000011520,NA,NA,ENSEMBL:ENSACAG00000011520
ENSEMBL:ENSOANG00000013220,ORTH,ENSEMBL:ENSOANG00000013220,NA,NA,ENSEMBL:ENSOANG00000013220
ENSEMBL:ENSECAG00000010347,ORTH,ENSEMBL:ENSECAG00000010347,NA,NA,ENSEMBL:ENSECAG00000010347
ENSEMBL:ENSMODG00000012113,ORTH,ENSEMBL:ENSMODG00000012113,NA,NA,ENSEMBL:ENSMODG00000012113
MP:0000880,DISO,decreased Purkinje cell number,NA,NA,decreased Purkinje cell number
MP:0012307,DISO,impaired spatial learning,NA,NA,impaired spatial learning
ENSEMBL:ENSFCAG00000015280,ORTH,ENSEMBL:ENSFCAG00000015280,NA,NA,ENSEMBL:ENSFCAG00000015280
FlyBase:FBgn0020378,ORTH,Sp1,NA,NA,Sp1
ENSEMBL:ENSGALG00000002107,ORTH,RANBP1,HTF9A,"This gene encodes a protein that forms a complex with Ras-related nuclear protein (Ran) and metabolizes guanoside triphosphate (GTP). This complex participates in the regulation of the cell cycle by controlling transport of proteins and nucleic acids into the nucleus. There are multiple pseudogenes for this gene on chromosomes 9, 12, 17, and X. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2013].",RAN binding protein 1
ENSEMBL:ENSMODG00000019381,ORTH,ENSEMBL:ENSMODG00000019381,NA,NA,ENSEMBL:ENSMODG00000019381
HP:0000713,DISO,Agitation,NA,NA,Agitation
ENSEMBL:ENSMODG00000007836,ORTH,ENSEMBL:ENSMODG00000007836,NA,NA,ENSEMBL:ENSMODG00000007836
MP:0012029,DISO,abnormal electroretinogram waveform feature,NA,NA,abnormal electroretinogram waveform feature
MONARCH:APO_0000198APO_0000003,GENO,mutation frequency:decreased,NA,NA,mutation frequency:decreased
HP:0002169,DISO,Clonus,NA,NA,Clonus
ZP:0011633,DISO,"photoreceptor outer segment photoreceptor cell absent, abnormal",NA,NA,"photoreceptor outer segment photoreceptor cell absent, abnormal"
ENSEMBL:ENSMMUG00000004484,ORTH,ENSEMBL:ENSMMUG00000004484,NA,NA,ENSEMBL:ENSMMUG00000004484
ZFIN:ZDB-GENE-030131-9631,ORTH,ogt.1,NA,NA,ogt.1
ZP:0001556,DISO,"notochord kinked, abnormal",NA,NA,"notochord kinked, abnormal"
ENSEMBL:ENSOANG00000002564,ORTH,ENSEMBL:ENSOANG00000002564,NA,NA,ENSEMBL:ENSOANG00000002564
HP:0011990,DISO,Abnormality of neutrophil physiology,NA,NA,Abnormality of neutrophil physiology
ENSEMBL:ENSPTRG00000047939,ORTH,ENSEMBL:ENSPTRG00000047939,NA,NA,ENSEMBL:ENSPTRG00000047939
MP:0005384,DISO,cellular phenotype,NA,NA,cellular phenotype
FBcv:0000370,DISO,male sterile,NA,NA,male sterile
ENSEMBL:ENSPTRG00000019307,ORTH,ENSEMBL:ENSPTRG00000019307,NA,NA,ENSEMBL:ENSPTRG00000019307
RGD:1305288,ORTH,Haus4,NA,NA,Haus4
HP:0000689,DISO,Dental malocclusion,NA,NA,Dental malocclusion
MP:0005605,DISO,increased bone mass,NA,NA,increased bone mass
ENSEMBL:ENSOANG00000008921,ORTH,ENSEMBL:ENSOANG00000008921,NA,NA,ENSEMBL:ENSOANG00000008921
Xenbase:XB-GENE-955189,ORTH,bcar1,NA,NA,bcar1
ENSEMBL:ENSMMUG00000002630,ORTH,ENSEMBL:ENSMMUG00000002630,NA,NA,ENSEMBL:ENSMMUG00000002630
ENSEMBL:ENSOANG00000020714,ORTH,ENSEMBL:ENSOANG00000020714,NA,NA,ENSEMBL:ENSOANG00000020714
MP:0010838,DISO,"increased CD8-positive, alpha-beta memory T cell number",NA,NA,"increased CD8-positive, alpha-beta memory T cell number"
ENSEMBL:ENSPTRG00000009515,ORTH,ENSEMBL:ENSPTRG00000009515,NA,NA,ENSEMBL:ENSPTRG00000009515
WBPhenotype:0001136,DISO,embryonic morphology variant,NA,NA,embryonic morphology variant
MONARCH:APO_0000026APO_0000003,GENO,bipolar budding pattern:decreased,NA,NA,bipolar budding pattern:decreased
dictyBase:DDB_G0275391,GENO,TACC1,Ga55,"This locus may represent a breast cancer candidate gene. It is located close to FGFR1 on a region of chromosome 8 that is amplified in some breast cancers. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2017].",transforming acidic coiled-coil containing protein 1
FlyBase:FBgn0036882,ORTH,Dmel\CG9279,NA,NA,Dmel\CG9279
ZP:0000570,DISO,"gut quality, abnormal",NA,NA,"gut quality, abnormal"
HP:0002446,DISO,Astrocytosis,NA,NA,Astrocytosis
GO:0045724,PHYS,positive regulation of cilium assembly,NA,NA,positive regulation of cilium assembly
ENSEMBL:ENSMODG00000017882,ORTH,ENSEMBL:ENSMODG00000017882,NA,NA,ENSEMBL:ENSMODG00000017882
ENSEMBL:ENSMODG00000017744,ORTH,ENSEMBL:ENSMODG00000017744,NA,NA,ENSEMBL:ENSMODG00000017744
ENSEMBL:ENSPTRG00000049813,ORTH,ENSEMBL:ENSPTRG00000049813,NA,NA,ENSEMBL:ENSPTRG00000049813
MP:0011966,DISO,abnormal auditory brainstem response waveform shape,NA,NA,abnormal auditory brainstem response waveform shape
ENSEMBL:ENSFCAG00000010286,ORTH,ENSEMBL:ENSFCAG00000010286,NA,NA,ENSEMBL:ENSFCAG00000010286
HP:0000963,DISO,Thin skin,NA,NA,Thin skin
ENSEMBL:ENSACAG00000012445,ORTH,ENSEMBL:ENSACAG00000012445,NA,NA,ENSEMBL:ENSACAG00000012445
ENSEMBL:ENSXETG00000039978,ORTH,ENSEMBL:ENSXETG00000039978,NA,NA,ENSEMBL:ENSXETG00000039978
WBPhenotype:0000696,DISO,everted vulva,NA,NA,everted vulva
HP:0002059,DISO,Cerebral atrophy,NA,NA,Cerebral atrophy
MP:0010088,DISO,decreased circulating fructosamine level,NA,NA,decreased circulating fructosamine level
ENSEMBL:ENSRNOG00000058719,ORTH,ENSEMBL:ENSRNOG00000058719,NA,NA,ENSEMBL:ENSRNOG00000058719
dictyBase:DDB_G0283597,GENO,eif3B,NA,NA,eif3B
ENSEMBL:ENSECAG00000015965,ORTH,ENSEMBL:ENSECAG00000015965,NA,NA,ENSEMBL:ENSECAG00000015965
ENSEMBL:ENSACAG00000007251,ORTH,ENSEMBL:ENSACAG00000007251,NA,NA,ENSEMBL:ENSACAG00000007251
ENSEMBL:ENSACAG00000010232,ORTH,ENSEMBL:ENSACAG00000010232,NA,NA,ENSEMBL:ENSACAG00000010232
ZP:0002713,DISO,"trunk musculature disorganized, abnormal",NA,NA,"trunk musculature disorganized, abnormal"
ENSEMBL:ENSMMUG00000020036,ORTH,ENSEMBL:ENSMMUG00000020036,NA,NA,ENSEMBL:ENSMMUG00000020036
ENSEMBL:ENSCAFG00000019046,ORTH,ENSEMBL:ENSCAFG00000019046,NA,NA,ENSEMBL:ENSCAFG00000019046
ENSEMBL:ENSBTAG00000018207,ORTH,ENSEMBL:ENSBTAG00000018207,NA,NA,ENSEMBL:ENSBTAG00000018207
WBPhenotype:0001026,DISO,nuclear morphology variation early emb,NA,NA,nuclear morphology variation early emb
ENSEMBL:ENSACAG00000015652,ORTH,ENSEMBL:ENSACAG00000015652,NA,NA,ENSEMBL:ENSACAG00000015652
RGD:61306,ORTH,Hspb1,NA,NA,Hspb1
MGI:1349388,ORTH,Cops7b,NA,NA,Cops7b
ENSEMBL:ENSECAG00000028970,ORTH,ENSEMBL:ENSECAG00000028970,NA,NA,ENSEMBL:ENSECAG00000028970
HP:0000718,DISO,Aggressive behavior,NA,NA,Aggressive behavior
ENSEMBL:ENSGALG00000000510,ORTH,DCAF7,AN11|HAN11|SWAN-1|WDR68,"This gene encodes a protein with multiple WD40 repeats which facilitate protein-protein interactions and thereby enable the assembly of multiprotein complexes. This protein has been shown to function as a scaffold protein for protein complexes involved in kinase signaling. This highly conserved gene is present in eukaryotic plants, fungi, and animals. The ortholog of this gene was first identified in plants as a key regulator of anthocyanin biosynthesis and flower pigmentation. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2014].",DDB1 and CUL4 associated factor 7
ENSEMBL:ENSOANG00000013551,ORTH,ENSEMBL:ENSOANG00000013551,NA,NA,ENSEMBL:ENSOANG00000013551
ZP:0018576,DISO,"whole organism decreased amount, abnormal",NA,NA,"whole organism decreased amount, abnormal"
ENSEMBL:ENSCAFG00000002451,ORTH,ZNF451,COASTER|ZATT|dJ417I1.1,"Enables SUMO ligase activity and transcription corepressor activity. Involved in negative regulation of nitrogen compound metabolic process; negative regulation of transforming growth factor beta receptor signaling pathway; and protein sumoylation. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",zinc finger protein 451
WBPhenotype:0001425,DISO,receptor mediated endocytosis defective,NA,NA,receptor mediated endocytosis defective
Xenbase:XB-GENE-489215,ORTH,mbd4,NA,NA,mbd4
ENSEMBL:ENSMMUG00000012723,ORTH,ENSEMBL:ENSMMUG00000012723,NA,NA,ENSEMBL:ENSMMUG00000012723
HGNC:7734,GENE,NEFM,NEF3|NF-M|NFM,"Neurofilaments are type IV intermediate filament heteropolymers composed of light, medium, and heavy chains. Neurofilaments comprise the axoskeleton and functionally maintain neuronal caliber. They may also play a role in intracellular transport to axons and dendrites. This gene encodes the medium neurofilament protein. This protein is commonly used as a biomarker of neuronal damage. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Oct 2008].",neurofilament medium chain
WBPhenotype:0000032,DISO,sick,NA,NA,sick
MP:0000259,DISO,abnormal vascular development,NA,NA,abnormal vascular development
MP:0001573,DISO,abnormal circulating alanine transaminase level,NA,NA,abnormal circulating alanine transaminase level
RGD:1583234,ORTH,Gemin7l1,NA,NA,Gemin7l1
ZFIN:ZDB-GENE-070424-105,ORTH,taf4b,NA,NA,taf4b
MGI:2384997,ORTH,Ube2e2,NA,NA,Ube2e2
ENSEMBL:ENSACAG00000013026,ORTH,ENSEMBL:ENSACAG00000013026,NA,NA,ENSEMBL:ENSACAG00000013026
APO:0000097,DISO,auxotrophy,NA,NA,auxotrophy
ENSEMBL:ENSBTAG00000006879,ORTH,ENSEMBL:ENSBTAG00000006879,NA,NA,ENSEMBL:ENSBTAG00000006879
dictyBase:DDB_G0273439,GENO,ap2a1-1,NA,NA,ap2a1-1
ENSEMBL:ENSACAG00000014919,ORTH,ENSEMBL:ENSACAG00000014919,NA,NA,ENSEMBL:ENSACAG00000014919
ENSEMBL:ENSMODG00000012505,ORTH,ENSEMBL:ENSMODG00000012505,NA,NA,ENSEMBL:ENSMODG00000012505
WormBase:WBGene00008533,ORTH,F02E9.10,NA,NA,F02E9.10
ENSEMBL:ENSMODG00000007342,ORTH,ENSEMBL:ENSMODG00000007342,NA,NA,ENSEMBL:ENSMODG00000007342
ENSEMBL:ENSCAFG00000000567,ORTH,PABPC1,PAB1|PABP|PABP1|PABPC2|PABPL1,"This gene encodes a poly(A) binding protein. The protein shuttles between the nucleus and cytoplasm and binds to the 3' poly(A) tail of eukaryotic messenger RNAs via RNA-recognition motifs. The binding of this protein to poly(A) promotes ribosome recruitment and translation initiation; it is also required for poly(A) shortening which is the first step in mRNA decay. The gene is part of a small gene family including three protein-coding genes and several pseudogenes.[provided by RefSeq, Aug 2010].",poly(A) binding protein cytoplasmic 1
MGI:2177755,ORTH,Htt<tm2Szi>,NA,NA,Htt<tm2Szi>
MP:0001265,DISO,decreased body size,NA,NA,decreased body size
HP:0000957,DISO,Cafe-au-lait spot,NA,NA,Cafe-au-lait spot
HGNC:9987,GENE,RFXANK,ANKRA1|BLS|F14150_1|RFX-B,"Major histocompatibility (MHC) class II molecules are transmembrane proteins that have a central role in development and control of the immune system. The protein encoded by this gene, along with regulatory factor X-associated protein and regulatory factor-5, forms a complex that binds to the X box motif of certain MHC class II gene promoters and activates their transcription. Once bound to the promoter, this complex associates with the non-DNA-binding factor MHC class II transactivator, which controls the cell type specificity and inducibility of MHC class II gene expression. This protein contains ankyrin repeats involved in protein-protein interactions. Mutations in this gene have been linked to bare lymphocyte syndrome type II, complementation group B. Multiple alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, Jul 2013].",regulatory factor X associated ankyrin containing protein
